TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-09-2026,10-09-2026,CM,BSE,STK,500245,INE884B01025,KIRLFER,B,,,,,KIRLOSKAR FERROUS INDUSTRIES L,466.95,471.85,463.6,466.6,466,466.05,,466.12,,,5285,2471933,283,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500247,INE237A01036,KOTAKBANK,A,,,,,KOTAK MAHINDRA BANK LTD.,413.15,416.95,412.7,416.95,416.95,414.4,,416.58,,,214692,89126800,2556,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500249,INE999A01023,KSB,A,,,,,KSB LIMITED,800.6,807.55,796.35,803.85,805,807.1,,804.19,,,7867,6302850,361,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500250,INE337A01034,LGBBROSLTD,A,,,,,L.G.BALAKRISHNAN & BROS.LTD.,1727.6,1729.9,1708.95,1720.85,1729.9,1723.65,,1715.58,,,452,776381,62,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500251,INE849A01020,TRENT,A,,,,,TRENT LTD.,2820.35,2831,2789.7,2789.7,2789.7,2821.3,,2816.89,,,188214,529413181,2706,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500252,INE269B01029,LMW,A,,,,,LMW Limited,18386.1,18386.1,17500,17603.55,17500,18070.25,,17613.37,,,439,7871517,236,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500253,INE115A01026,LICHSGFIN,A,,,,,LIC HOUSING FINANCE LTD.,556.6,556.6,537.05,537.05,537.05,556.6,,551.9,,,66019,36357689,1905,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500257,INE326A01037,LUPIN,A,,,,,LUPIN LTD.,2090,2098.2,2060.55,2075,2075,2092,,2077.78,,,135054,280434966,4048,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500259,INE933A01014,LYKALABS,T,,,,,LYKA LABS LTD.,83.29,84,83.14,84,84,83.13,,84,,,1446,121106,13,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500260,INE331A01037,RAMCOCEM,A,,,,,THE RAMCO CEMENTS LIMITED,864,875,852.85,870.8,874.05,865.45,,869.77,,,156870,135000174,512,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500262,INE965B01022,HYBRIDFIN,T,,,,,HYBRID FINANCIAL SERVICES LIMI,16.85,17,16.34,16.99,16.99,17.2,,17.09,,,2808,46336,18,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500264,INE270B01035,MAFATIND,B,,,,,MAFATLAL INDUSTRIES LTD.,121.25,123,120.4,122.55,122.4,121.4,,122.84,,,2270,276077,70,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500265,INE271B01025,MAHSEAMLES,A,,,,,MAHARASHTRA SEAMLESS LTD.,679.95,724.75,675.55,718.1,718.1,675.9,,718.9,,,54895,39219012,1797,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500266,INE288A01013,MAHSCOOTER,A,,,,,MAHARASHTRA SCOOTERS LTD.,13292,13315.1,13039.75,13098.5,13039.9,13294.9,,13098.1,,,337,4425898,120,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500267,INE201B01022,MAJESAUT,T,,,,,MAJESTIC AUTO LTD.,364.6,374.85,360,371.95,374,361,,372.09,,,582,214039,41,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500268,INE201A01024,MANALIPETC,B,,,,,MANALI PETROCHEMICAL LTD.,88.26,89.37,85.88,86.21,86.56,87.21,,86.27,,,140400,12282632,926,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500270,INE461A01024,BARODARY,X,,,,,BARODA RAYON CORPORATION LTD.,121.85,123.8,121,123.8,123.8,122.85,,123.8,,,691,83710,24,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500271,INE180A01020,MFSL,A,,,,,Max Financial Services Limited,1465,1481.65,1453,1474.3,1469,1461.1,,1479.9,,,3326,4870089,405,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500277,INE401C01018,MIDINDIA,X,,,,,MID INDIA INDUSTRIES LTD.,5.93,6.19,5.92,5.94,5.92,5.92,,5.94,,,1181,7018,12,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500279,INE831A01028,ONIDA,B,,,,,ONIDA ELECTRONICS LIMITED,34.21,34.32,32.9,33.03,32.9,34.09,,32.98,,,21405,718257,171,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500280,INE485A01015,CENTENKA,B,,,,,CENTURY ENKA LTD.,574.1,575.5,565.5,570.25,566,570.45,,569.11,,,2783,1586028,163,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500282,INE794W01014,MODTHREAD,B,,,,,MODERN THREADS (INDIA) LTD.,54,55,50.31,52.04,50.31,52.31,,51.77,,,1020,54061,36,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500284,INE846D01012,LORDSCHLO,B,,,,,LORDS CHLORO ALKALI LTD.,140,140.25,137.5,138.1,137.55,138.3,,139.08,,,297,41106,57,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500285,INE285B01017,SPICEJET,B,,,,,SPICEJET LTD.,9.3,9.39,8.85,8.89,8.89,9.39,,8.89,,,8681865,78891601,10686,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500288,INE083A01026,MOREPENLAB,B,,,,,MOREPEN LABORATORIES LTD.,116.85,119.9,114.5,115.15,115.15,116.55,,115.27,,,847362,99238782,4793,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500290,INE883A01011,MRF,A,,,,,MRF LTD.,128894.3,129200,128000,128210.5,128350,128476.05,,128265.48,,,218,28013937,201,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500292,INE578A01017,HEIDELBERG,B,,,,,HEIDELBERGCEMENT INDIA LTD.,160,160.6,158.1,158.75,159,159.6,,158.79,,,35724,5687022,517,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500294,INE868B01028,NCC,A,,,,,NCC LIMITED,145.55,146.8,141,143.25,143.25,145.55,,143.16,,,247815,35562808,2705,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500295,INE205A01025,VEDL,A,,,,,VEDANTA LIMITED,273.8,275,268.8,269.15,269.15,273.8,,269.05,,,397746,108012059,7142,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500296,INE290A01027,NAHARSPING,B,,,,,NAHAR SPINNING MILLS LTD.,280,280,270,271.85,270,277.15,,271,,,6245,1716206,148,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500298,INE585A01020,NAPEROL,X,,,,,Naperol Investments Limited,675,676,662,675.9,675.8,674.35,,675.9,,,1012,680313,63,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500300,INE047A01021,GRASIM,A,,,,,GRASIM INDUSTRIES LTD.,3286.35,3323.2,3282.1,3318.9,3318.9,3307.2,,3319,,,4954,16376019,866,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500304,INE161A01038,NIITLTD,B,,,,,NIIT LTD.,94.8,95.05,93.45,93.9,93.95,94.8,,94.07,,,9705,912825,138,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500306,INE903A01025,JAYKAY,B,,,,,Jaykay Enterprises Limited,169,171.55,163,165.4,165.2,168.6,,165.12,,,19426,3220293,416,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500307,INE910A01012,NIRLON,B,,,,,NIRLON LTD.,623,623,618.4,620.9,620.9,619.05,,620.07,,,103,64008,10,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500312,INE213A01029,ONGC,A,,,,,OIL AND NATURAL GAS CORPORATIO,236.3,239.85,235.6,237,237,233.8,,237.27,,,363642,86450447,4667,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500313,INE591A01010,OILCOUNTUB,T,,,,,OIL COUNTRY TUBULAR LTD.,61.22,61.22,61.22,61.22,61.22,62.46,,60.87,,,25,1530,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500314,INE750A01020,ORIENTHOT,B,,,,,ORIENTAL HOTELS LTD.,139.65,140.55,138.85,139.6,139.4,139.7,,139.81,,,4335,605452,97,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500317,INE142A01012,OSWALAGRO,B,,,,,OSWAL AGRO MILLS LTD.,35.08,36.5,34.3,34.54,34.54,35.53,,34.36,,,11919,421558,230,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500319,INE557C01017,INDSUCR,X,,,,,INDIAN SUCROSE LTD.,79.04,79.5,78,79.27,78.5,79.04,,79.27,,,742,58292,28,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500322,INE167E01037,PANCM,XT,,,,,PANYAM CEMENTS & MINERAL INDUS,118.05,118.05,118,118,118,121.45,,118,,,31,3658,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500325,INE002A01018,RELIANCE,A,,,,,RELIANCE INDUSTRIES LTD.,1279.7,1285,1267,1275,1275,1281,,1274.11,,,940647,1197785131,26906,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500327,INE600A01035,PILITA,B,,,,,Pil Italica Lifestyle Limited,7.9,8.02,7.76,7.98,8,8.08,,7.9,,,2814,22116,26,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500330,INE301A01014,RAYMOND,A,,,,,RAYMOND LTD.,810.1,858,810.1,853.5,852,809,,853.84,,,183128,152737355,4964,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500331,INE318A01026,PIDILITIND,A,,,,,PIDILITE INDUSTRIES LTD.,1565.55,1575,1554.35,1569,1569,1572.5,,1569,,,15981,24991133,1364,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500333,INE751B01018,PIXTRANS,B,,,,,PIX TRANSMISSIONS LTD.,1741.85,1750,1726,1726.35,1726.1,1747.05,,1728.01,,,775,1345444,124,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500335,INE340A01012,BIRLACORPN,A,,,,,BIRLA CORPORATION LTD.,840,844.95,833.3,836.95,833.3,836.25,,836.7,,,958,804645,165,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500336,INE335A01020,SURYAROSNI,B,,,,,SURYA ROSHNI LTD.,218.9,221.1,215.95,216.1,215.95,220.2,,216.05,,,7995,1746923,369,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500337,INE032B01021,PRIMESECU,B,,,,,PRIME SECURITIES LTD.,277.9,278,276,277.85,276,279.25,,277,,,1050,291765,122,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500338,INE010A01011,PRSMJOHNSN,B,,,,,PRISM JOHNSON LIMITED.,113.4,117.45,112,115.15,115,112.65,,115.22,,,70648,8164192,652,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500339,INE855B01025,RAIN,A,,,,,RAIN INDUSTRIES LIMITED,223.3,225.1,216.05,216.85,216.85,222.5,,217.27,,,191980,42233511,1653,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500342,INE024D01016,PRUDMOULI,T,,,,,PRUDENTIAL SUGAR CORPORATION L,17.5,17.5,16.04,16.14,16.04,16.68,,16.14,,,9004,154023,15,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500343,INE606A01024,AMJLAND,B,,,,,AMJ LAND HOLDINGS LIMITED,38,39.44,38,39,39,39.2,,38.32,,,805,30945,12,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500346,INE609A01010,PUNJCOMMU,B,,,,,PUNJAB COMMUNICATIONS LTD.,62.12,64.4,61.81,62.08,62.99,61.93,,62.08,,,2413,149651,58,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500350,INE611A01016,RSWM,T,,,,,RSWM LTD.,217.75,220,215,215,215,217.75,,214.47,,,1135,247443,23,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500354,INE562B01019,RAJSREESUG,B,,,,,RAJSHREE SUGARS & CHEMICALS LT,35.33,35.33,33.3,33.6,33.38,35.79,,33.66,,,3605,123374,108,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500355,INE613A01020,RALLIS,A,,,,,RALLIS INDIA LTD.,204.95,205,202,203,203.15,203.9,,203.06,,,22016,4486642,435,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500356,INE278B01020,RAMANEWS,B,,,,,SHREE RAMA NEWSPRINT LTD.,30.8,33.18,30.8,32.33,32.35,32.7,,32.17,,,1910,61775,22,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500357,INE425E01013,RAMAPPR-B,Z,,,,,RAMA PAPER MILLS LTD.,16,16,15.92,15.92,15.92,15.92,,15.92,,,103,1647,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500360,INE350D01015,RAPICUT,XT,,,,,RAPICUT CARBIDES LTD.,350.5,350.5,343.05,343.05,343.05,350.05,,343.05,,,2830,985403,37,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500365,INE731F01037,WELSPLSOL,B,,,,,WELSPUN SPECIALTY SOLUTIONS LI,56.19,57.69,55.77,56.52,56.39,57,,56.44,,,73192,4151679,520,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500367,INE642C01025,RUBFILA,B,,,,,RUBFILA INTERNATIONAL LTD.,66.9,68.58,66.89,67.58,67.58,68.22,,68.09,,,13080,890518,101,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500368,INE619A01035,PATANJALI,A,,,,,Patanjali Foods Limited,341,341.65,337.7,340.5,340.5,341.25,,340,,,108567,36924474,19880,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500370,INE924A01013,SALORAINTL,X,,,,,SALORA INTERNATIONAL LTD.,23.15,25.44,23.15,24.9,24.9,24.43,,24.9,,,379,9369,7,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500371,INE538C01017,SAMTELIN,XT,,,,,SAMTEL INDIA LTD.,40,40.25,40,40.25,40.25,39.52,,40.25,,,3078,123719,14,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500378,INE324A01032,JINDALSAW,A,,,,,JINDAL SAW LTD.,312.05,319.95,308.5,317.6,317.65,311.85,,317.5,,,249512,78667697,4314,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500380,INE786A01032,JKLAKSHMI,A,,,,,JK LAKSHMI CEMENT LTD.,498.95,507.25,497.45,505.85,506.85,498.95,,505.9,,,3732,1870339,230,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500387,INE070A01015,SHREECEM,A,,,,,SHREE CEMENT LTD.,22950,22950,22695.65,22760.05,22760.05,22911.3,,22784.91,,,327,7450661,183,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500388,INE970C01012,SKPMIL,XT,,,,,SHREE KRISHNA PAPER MILLS & IN,85.5,90,85.5,90,90,90,,90,,,28,2434,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500390,INE036A01016,RELINFRA,T,,,,,RELIANCE INFRASTRUCTURE LTD.,54.9,55.96,54.85,54.85,54.85,55.96,,54.76,,,29089,1601890,268,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500399,INE629B01032,STEELCO,XT,,,,,STEELCO GUJARAT LTD.,238.4,238.4,238.4,238.4,238.4,243.25,,238.4,,,259,61745,11,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500400,INE245A01021,TATAPOWER,A,,,,,TATA POWER CO.LTD.,369.25,369.75,363.8,367,367,369,,367,,,118340,43409474,2310,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500402,INE937A01023,SPMLINFRA,B,,,,,SPML INFRA LIMITED,172.4,176.1,172.4,173.2,173.7,173.95,,173,,,7658,1331508,159,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500403,INE387A01021,SUNDRMFAST,A,,,,,SUNDRAM FASTENERS LTD.,1227,1346.45,1226.95,1259.5,1259.5,1218.3,,1256.21,,,85492,109631601,4178,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500404,INE947A01014,SUNFLAG,B,,,,,SUNFLAG IRON & STEEL CO.LTD.,339,347.35,331.05,344.6,344.6,331.4,,345.37,,,18630,6343698,363,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500405,INE663A01033,SPLPETRO,A,,,,,SUPREME PETROCHEM LTD.,817.35,843.65,810.75,829.65,828.6,813.2,,828.16,,,12233,10106345,625,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500407,INE277A01016,SWARAJENG,B,,,,,SWARAJ ENGINES LTD.,3578.75,3600,3545.95,3554.95,3559.85,3598.7,,3551.05,,,512,1829957,122,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500408,INE670A01012,TATAELXSI,A,,,,,TATA ELXSI LTD.,3375.1,3455,3359.4,3408,3408,3387.75,,3408.94,,,17807,60725948,2861,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500410,INE012A01025,ACC,A,,,,,ACC LTD.,1256.05,1260.5,1251.15,1254.9,1254.9,1257.8,,1254.34,,,7577,9506434,832,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500411,INE152A01029,THERMAX,A,,,,,THERMAX LTD.,3636,3716.05,3627.5,3641.75,3644.5,3635.85,,3645.34,,,3004,10993432,423,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500412,INE338A01024,TIRUMALCHM,B,,,,,THIRUMALAI CHEMICALS LTD.,159.05,163.6,156.9,157.25,157.25,157.85,,157.51,,,73304,11673846,1881,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500413,INE332A01027,THOMASCOOK,A,,,,,THOMAS COOK (INDIA) LTD.,108.3,110.65,107,108.05,108.6,109.2,,108.33,,,17487,1903524,200,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500414,INE064A01026,TIMEX,B,,,,,TIMEX GROUP INDIA LTD.,631.15,638,617.9,626.7,626.7,624.2,,627.07,,,32857,20645998,1360,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500418,INE932C01012,TOKYOPLAST,B,,,,,TOKYO PLAST INTERNATIONAL LTD.,78.75,78.75,78.75,78.75,78.75,75,,76.81,,,105,8268,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500420,INE685A01028,TORNTPHARM,A,,,,,TORRENT PHARMACEUTICALS LTD.,4999,4999,4922.1,4928.4,4928.4,4931.9,,4930,,,18703,92391213,2604,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500421,INE578C01021,TPINDIA,XT,,,,,TPI INDIA LTD.,19.13,19.59,18.32,19.21,19.21,18.75,,19.21,,,57978,1110584,41,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500422,INE019B01010,TRANSCHEM,XT,,,,,TRANSCHEM LTD.,372.5,381.9,372.5,379.55,379.5,375.1,,379.55,,,2099,790551,57,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500425,INE079A01024,AMBUJACEM,A,,,,,AMBUJA CEMENTS LTD.,396,397.15,394.25,396,396,396.05,,395.6,,,443840,176017299,1584,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500426,INE184E01024,UTLINDS,X,,,,,UTL INDUSTRIES LIMITED,1.41,1.5,1.41,1.46,1.46,1.4,,1.46,,,3848,5619,20,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500429,INE037A01022,UNIENTER,B,,,,,UNIPHOS ENTERPRISES LTD.,91.01,93,91.01,91.8,91.8,92.9,,91.57,,,1270,116808,31,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500439,INE701A01023,VHL,B,,,,,VARDHMAN HOLDINGS LTD.,3500.7,3588.6,3400,3426.3,3400,3432.05,,3442.84,,,11,38594,10,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500440,INE038A01020,HINDALCO,A,,,,,HINDALCO INDUSTRIES LTD.,1026.7,1030.95,1007.55,1019,1019,1025,,1014.03,,,33574,34092245,1356,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500444,INE976A01021,WSTCSTPAPR,B,,,,,West Coast Paper Mills Limited,671.35,714,667.2,709.45,713,667.3,,710.05,,,26564,18640058,1035,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500449,INE048A01011,HOCL,B,,,,,HINDUSTAN ORGANIC CHEMICALS LT,37.01,37.41,36.05,37.06,36.67,36.98,,37.06,,,26254,969894,209,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500456,INE818B01023,PASUPTAC,T,,,,,PASUPATI ACRYLON LTD.,68.99,68.99,66.56,67.36,68.25,68.04,,67.68,,,11248,763333,81,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500458,INE601A01017,TEAM24,X,,,,,TEAM24 CONSUMER PRODUCTS LIMIT,28,28,25,25.28,25.28,27.99,,25.28,,,45222,1158571,87,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500459,INE179A01014,PGHH,A,,,,,PROCTER & GAMBLE HYGIENE & HEA,7586.65,7663.55,7575,7584.1,7575,7620.5,,7581.74,,,641,4871232,272,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500460,INE304A01026,MUKANDLTD,B,,,,,MUKAND LTD.,141.1,145,139.95,142.1,141.35,139.05,,142.51,,,34612,4953557,883,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500463,INE676A01027,BBOX,A,,,,,BLACK BOX LIMITED,762.95,774.35,742.45,745.45,745.45,762.8,,744.87,,,10170,7718890,517,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500464,INE139B01016,UCAL,T,,,,,UCAL LIMITED,145,147.5,145,147.5,147.5,145,,145.81,,,305,44237,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500467,INE544A01019,HARRMALAYA,B,,,,,HARRISONS MALAYALAM LTD.,189.55,189.55,185.55,186.1,185.55,189.2,,186.79,,,181,34116,23,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500469,INE171A01029,FEDERALBNK,A,,,,,FEDERAL BANK LTD.,344.85,347,344,347,347,344.85,,346.01,,,60334,20839808,1127,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500470,INE081A01020,TATASTEEL,A,,,,,TATA STEEL LTD.,189.2,189.2,185.15,185.95,185.95,188.55,,186.75,,,1262858,235295139,7771,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500472,INE640A01023,SKFINDIA,A,,,,,SKF INDIA LIMITED,1528.1,1541.4,1524.05,1530.3,1535.9,1532.05,,1531.59,,,614,939611,90,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500477,INE208A01029,ASHOKLEY,A,,,,,ASHOK LEYLAND LTD.,165.65,167,164.7,166.3,166.3,167.1,,166.14,,,624990,103626870,7378,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500480,INE298A01020,CUMMINSIND,A,,,,,CUMMINS INDIA LTD.,5179.55,5236.35,5072.5,5140.1,5140.1,5168.5,,5154.97,,,26254,134861158,2784,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500483,INE151A01013,TATACOMM,A,,,,,TATA COMMUNICATIONS LTD.,1758.2,1783.5,1754,1763.9,1768,1774.6,,1764.39,,,9971,17625235,1365,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500488,INE358A01014,ABBOTINDIA,A,,,,,ABBOTT INDIA LTD.,25225,25400,25201,25272.6,25235,25223.4,,25260.57,,,411,10399549,281,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500490,INE118A01012,BAJAJHLDNG,A,,,,,BAJAJ HOLDINGS & INVESTMENT LT,11018.55,11065.85,10960,10971,10971,11093.25,,10991.8,,,1022,11229216,268,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500493,INE465A01025,BHARATFORG,A,,,,,BHARAT FORGE LTD.,1970.15,1979.65,1945,1950,1950,1976.6,,1954.9,,,6354,12462439,700,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500495,INE042A01014,ESCORTS,A,,,,,Escorts Kubota Limited,2995.7,2995.7,2952.3,2958.3,2955.3,2987,,2958.4,,,8747,26082108,147,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500500,INE253A01025,HINDMOTORS,X,,,,,HINDUSTAN MOTORS LTD.,14.08,14.22,13.85,13.98,13.98,14.08,,13.98,,,112129,1564700,799,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500510,INE018A01030,LT,A,,,,,LARSEN & TOUBRO LTD.,3942.1,3965,3911,3955,3955,3925,,3955,,,74492,293017773,7791,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500520,INE101A01026,M&M,A,,,,,MAHINDRA & MAHINDRA LTD.,3145,3149.7,3099,3149.7,3149.7,3150,,3124.91,,,78434,245039606,5360,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500530,INE323A01026,BOSCHLTD,A,,,,,BOSCH LTD.,48899.55,48940,48500.05,48602.6,48602.6,48900,,48774.72,,,803,39175991,283,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500540,INE342A01018,PREMIER,T,,,,,PREMIER LTD.,2.76,2.84,2.76,2.84,2.84,2.72,,2.83,,,53,150,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500547,INE029A01011,BPCL,A,,,,,BHARAT PETROLEUM CORPORATION L,302.85,306,301.8,303,303,303.4,,303,,,116015,35203018,2171,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500550,INE003A01024,SIEMENS,A,,,,,SIEMENS LTD.,3979.5,3979.5,3907.2,3972,3972,3947.5,,3954.74,,,4823,18958555,1235,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500570,INE155A01022,TMPV,A,,,,,TATA MOTORS PASSENGER VEHICLES,302.1,304.45,300.1,300.5,300.5,303.7,,300.5,,,2942800,885423344,16451,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500575,INE226A01021,VOLTAS,A,,,,,VOLTAS LTD.,1143.65,1159,1132,1158,1158,1141.8,,1158.5,,,15658,17949499,890,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,500620,INE017A01032,GESHIP,A,,,,,GREAT EASTERN SHIPPING CO.LTD.,1392.25,1426.75,1392.25,1399.95,1399.95,1393.7,,1400.19,,,97861,137731834,5146,F1,1,,,,,
